001	Значки
002	Загрузка компонентов...
003	Метки
004	Поля ввода
005	Меню
006	Контейнеры
007	Автообновление
008	Карусель
009	Эффекты
010	Обратная связь
011	Диаграммы
012	Кнопки
013	Загрузка
014	Настройки
015	Навигация
016	Карточки
017	Произошла ошибка
018	Операция выполнена
019	Требуется внимание
020	Информация
021	Обработка...
022	InfoBar
023	Кольцевой индикатор
024	Индикатор выполнения 60%
025	Обработка...
026	Четыре варианта прогресса Toast
027	Загрузка...
028	Синхронизация...
029	Отправка
030	Кольцевой индикатор 40%
031	Отправка...
032	Неопределённый индикатор выполнения
033	Синхронизация данных...
034	Обработка
035	Подождите...
036	Режим прогресса InfoBar
037	Четыре варианта прогресса InfoBar
038	Синхронизация
039	Неопределённый кольцевой индикатор
040	Индикатор выполнения
041	Режим прогресса Toast
042	Загрузка
043	Загрузка файлов...
044	Недопустимый путь к установщику DRY
045	Демонстрация DRY завершена: передача тихой установке смоделирована; файлы не загружались, установщик не запускался
046	DRY: моделирование проверки обновлений...
047	DRY: имитация загрузки<SP>
048	- Имитировать ход загрузки от 0% до 100%<NL>
049	- Имитировать передачу тихой установке Inno Setup без создания файлов и запуска программ
050	Режим DRY не открывает внешние страницы
051	DRY: имитация загрузки завершена; передача установке
052	- Показать настоящий диалог подтверждения обновления<NL>
053	Идёт имитация загрузки DRY
054	DRY: подготовка имитации загрузки
055	Недопустимый токен загрузки DRY
056	DRY: не удалось передать установке
057	DRY: не удалось передать установке с двумя слотами
058	DRY: подготовка двух слотов завершена; автоматическое переключение при следующем запуске
059	DRY: подготовка неактивного слота в фоновом режиме
060	DRY: найдена демонстрационная версия; ожидание подтверждения
061	Демонстрация DRY выполняется
062	## Демонстрационное обновление DRY<NL><NL>
063	, ожидание подтверждения
064	Показывает проверку, подтверждение, ход загрузки, фоновую запись в неактивный слот и переключение при следующем запуске; сеть не используется, файлы не создаются, установщик не запускается.
065	Toast в правом нижнем углу
066	2. Использовать настоящий UpdateDialog для показа примечаний и подтверждения «Загрузить и установить»
067	Использовать настоящий Updater, внедрённый Gallery, для проверки Releases; этот режим может обращаться к сети и открывать страницу релиза.
068	Последнее обнаружение:
069	3. Показывать неопределённый или определённый ход загрузки через Toast либо ProgressDialog
070	Пользователь видит настоящие диалоги и ход выполнения, но побочных эффектов установки не возникает.
071	Режим настоящего Release
072	Демонстрация загрузки и установки DRY
073	Текущая версия:
074	Демонстрационный режим DRY (безопасная имитация)
075	Последнее обнаружение: нет
076	Процесс обновления
077	Моделирование проверки...
078	Gallery наглядно показывает, как фасадный компонент координирует нижележащие Updater, UpdateDialog и заменяемый вывод обратной связи.
079	Найдена новая версия<SP>
080	Запустить демонстрацию DRY
081	Загрузка подтверждена<SP>
082	Фоновая подготовка...
083	1. Проверить GitHub Releases и сравнить с текущей версией
084	Источник демонстрации:
085	2. При обнаружении новой версии показать примечания к выпуску и диалог подтверждения
086	Проверить обновления
087	Не настроено
088	4. В режиме двух слотов заменить неактивный слот в фоне и переключиться на новую версию при следующем запуске
089	Уже установлена последняя версия<SP>
090	Репозиторий:
091	Настоящий режим недоступен: Gallery не внедрил appUpdater
092	Настоящий режим: проверка ещё не выполнялась
093	1. Имитировать проверку и вернуть демонстрационную версию
094	3. Использовать настоящий Toast или ProgressDialog для продвижения имитации до 100%
095	Ошибка проверки:
096	Режим DRY: ожидание запуска демонстрации
097	4. Имитировать фоновую замену неактивного слота через Inno Setup; продолжить работу этой версии и переключиться при следующем запуске
098	Настоящий процесс обновления через GitHub Releases
099	DRY: найдена демонстрационная версия<SP>
100	Для настоящего режима Release должен содержать установочный файл для текущей платформы.
101	Проверка...
102	Button — сочетания ToolButton и функций
103	Изменить
104	Только текст (Push)
105	Сочетание со значком (Badge)
106	Button — кнопки обратного отсчёта во всех стилях
107	Сочетание стиля и функции (indeterminate_ring)
108	Удалить
109	Button — стили ToolButton (6)
110	Действие Б
111	Сочетания Style, Pill и Dropdown/Split
112	Отправить код подтверждения
113	Только значок → стиль ToolButton; текст или значок с текстом → стиль PushButton
114	Меню:
115	Button — стиль × форма Pill × функция прогресса
116	Button — варианты Filled: без фона, текст цвета состояния
117	Вариант 2
118	Button — формы (2)
119	Сочетания Style, Pill и Toggle
120	Действие А
121	Выбрано:
122	Нажата основная кнопка внешнего меню
123	Нажата основная кнопка
124	Вариант 3
125	Сочетание стиля и функции (progress_bar)
126	Button — уровни состояния Filled (6)
127	Свойства
128	Вариант 1
129	Сочетания стиля и формы
130	Button — автоматическое определение типа
131	Сочетание стиля и функции (indeterminate_bar)
132	Button — функции (9)
133	Button — стиль × форма Pill × функция dropdown/split
134	Внешнее действие 2
135	Сочетание стиля и функции (toggle)
136	Button — уровни состояния Text (6)
137	Значок и текст (Push)
138	Сочетание стиля и функции (split)
139	Внешнее меню
140	Сочетание стиля и функции (countdown)
141	Сочетание стиля и функции (progress_ring)
142	Только значок и функция
143	Внешнее действие 1
144	Button — 7 стилей × форма Pill × функция toggle
145	Кнопки только со значком автоматически распознаются как ToolButton
146	Сочетание стиля и функции (dropdown)
147	Button — стили (6)
148	Только значок (Tool)
149	Сочетания формы (Pill) и функций
150	Сочетания Style, Pill и Progress
151	Без эффекта при наведении
152	Карточка с наведением
153	Особая карточка
154	При наведении меняет цвет, не приподнимаясь
155	Нажмите, чтобы развернуть
156	Развёрнутое содержимое
157	Карточка настроек
158	Базовая карточка
159	При наведении приподнимается с усиленной тенью
160	Карточка с отдельной областью заголовка
161	Простая карточка
162	Стандартная карточка
163	Карточки и контейнеры
164	Карточка с заголовком
165	Вертикальная с кнопками
166	Базовая горизонтальная (5 точек)
167	Carousel + PipsPager — единая карусель с индикаторами страниц
168	Стандартная скользящая карусель
169	effect_slide + вертикально
170	Горизонтально (по умолчанию)
171	Вертикально (orientation: Qt.Vertical)
172	С кнопками (всегда видимы)
173	Синхронизация с внешним PipsPager + зацикливание
174	Карусель и индикаторы страниц
175	effect_slide (горизонтально)
176	Carousel — горизонтальная/вертикальная ориентация + синхронизация с внешним PipsPager
177	Индикатор страниц (PipsPager)
178	Carousel — эффект effect_slide (сдвиг всего изображения без бокового предпросмотра)
179	Карусель с предпросмотром соседних элементов
180	Базовая вертикальная (4 точки)
181	HorizontalPipsPager / VerticalPipsPager — кнопки страниц, ограничение видимого количества и плавная прокрутка
182	Товар В
183	Лепестковая диаграмма
184	Товар Г
185	Точечная диаграмма
186	Товар Б
187	Кольцевая диаграмма
188	Рейтинг продаж
189	Кольцевая диаграмма — выделенный центр
190	Диаграмма размаха
191	Компоненты диаграмм
192	Горизонтальная столбчатая диаграмма
193	Звуковая волна (AudioWaveform)
194	Линейная диаграмма
195	Диаграмма размаха — с выбросами
196	Диаграмма с областями и накоплением
197	Товар А
198	Товар Д
199	Столбчатая диаграмма
200	Круговая диаграмма
201	Layout (mode=mode_default) — внутреннее переключение режима FlowLayout
202	Компоненты компоновки
203	Вертикальный режим: все дочерние элементы имеют одинаковую ширину (ширина столбца делится поровну)
204	Перетаскивание файла
205	Горизонтально (одинаковая высота)
206	Вниз
207	Вправо
208	Вертикально (одинаковая ширина)
209	Развернуть сверху
210	Высокий уровень коррекции ошибок
211	Элемент прокрутки<SP>
212	Библиотека компонентов PrismQML
213	Выдвижная панель
214	Закрыть
215	Поточная компоновка
216	Содержимое снизу
217	Верхняя панель
218	Горизонтальный режим: все дочерние элементы в строке имеют одинаковую высоту (максимальную высоту строки)
219	Конфиденциальный документ
220	Развернуть справа
221	По умолчанию
222	Развернуть слева
223	Нижняя панель
224	Правая панель
225	Сгруппированное содержимое
226	Разделитель
227	QR-код
228	Водяной знак
229	Переключение режима:
230	Заголовок группы
231	Панель за пределами окна
232	Содержимое сверху
233	Разделительная линия
234	Развернуть снизу
235	Вверх
236	Компоненты прокрутки
237	Групповая рамка
238	Влево
239	Левая панель
240	Компоненты-контейнеры
