001	Symbole
002	Komponenten werden geladen...
003	Beschriftungen
004	Eingaben
005	Menüs
006	Container
007	Automatische Aktualisierung
008	Karussell
009	Effekte
010	Rückmeldungen
011	Diagramme
012	Schaltflächen
013	Wird geladen
014	Einstellungen
015	Navigation
016	Karten
017	Ein Fehler ist aufgetreten
018	Vorgang erfolgreich
019	Aufmerksamkeit erforderlich
020	Information
021	Verarbeitung...
022	InfoBar
023	Fortschrittsring
024	Fortschrittsbalken 60 %
025	Verarbeitung...
026	Vier Toast-Fortschrittsfunktionen
027	Wird heruntergeladen...
028	Wird synchronisiert...
029	Hochladen
030	Fortschrittsring 40 %
031	Wird hochgeladen...
032	Unbestimmter Fortschrittsbalken
033	Daten werden synchronisiert...
034	Verarbeitung
035	Bitte warten...
036	InfoBar-Fortschrittsmodus
037	Vier InfoBar-Fortschrittsfunktionen
038	Synchronisierung
039	Unbestimmter Fortschrittsring
040	Fortschrittsbalken
041	Toast-Fortschrittsmodus
042	Herunterladen
043	Dateien werden heruntergeladen...
044	Ungültiger DRY-Installationspfad
045	DRY-Demo abgeschlossen: Die Übergabe an eine unbeaufsichtigte Installation wurde simuliert; es wurden keine Dateien heruntergeladen und kein Installationsprogramm gestartet
046	DRY: Aktualisierungsprüfung wird simuliert...
047	DRY: simulierter Download<SP>
048	- Downloadfortschritt von 0 % bis 100 % simulieren<NL>
049	- Übergabe an eine unbeaufsichtigte Inno-Setup-Installation simulieren, ohne Dateien anzulegen oder Programme zu starten
050	Der DRY-Modus öffnet keine externen Seiten
051	DRY: Simulierter Download abgeschlossen; Übergabe an die Installation
052	- Den echten Bestätigungsdialog für die Aktualisierung anzeigen<NL>
053	Simulierter DRY-Download läuft
054	DRY: Simulierter Download wird vorbereitet
055	Ungültiges DRY-Downloadtoken
056	DRY: Übergabe an die Installation fehlgeschlagen
057	DRY: Übergabe an die Dual-Slot-Installation fehlgeschlagen
058	DRY: Dual-Slot-Vorbereitung abgeschlossen; beim nächsten Start automatisch wechseln
059	DRY: Der inaktive Slot wird im Hintergrund vorbereitet
060	DRY: Simulierte Version gefunden; Bestätigung ausstehend
061	DRY-Demo läuft
062	## DRY-Demo-Aktualisierung<NL><NL>
063	, Bestätigung ausstehend
064	Demonstriert Prüfung, Bestätigung, Downloadfortschritt, Hintergrundschreibvorgänge in den inaktiven Slot und den Wechsel beim nächsten Start; es erfolgen kein Netzwerkzugriff, keine Dateierstellung und kein Start eines Installationsprogramms.
065	Toast unten rechts
066	2. Mit dem echten UpdateDialog die Hinweise anzeigen und „Herunterladen und installieren“ bestätigen
067	Mit dem von Gallery bereitgestellten echten Updater die Releases prüfen; dieser Modus kann auf das Netzwerk zugreifen und die Release-Seite öffnen.
068	Zuletzt erkannt:
069	3. Unbestimmten oder bestimmten Downloadfortschritt mit einem Toast oder ProgressDialog anzeigen
070	Benutzer sehen echte Dialoge und Fortschrittsrückmeldungen, es treten jedoch keine Installationsnebenwirkungen auf.
071	Echter Release-Modus
072	DRY-Demo für Download und Installation
073	Aktuelle Version:
074	DRY-Demomodus (sichere Simulation)
075	Zuletzt erkannt: nichts
076	Aktualisierungsablauf
077	Prüfung wird simuliert...
078	Gallery demonstriert direkt, wie die Fassadenkomponente den zugrunde liegenden Updater, UpdateDialog und die austauschbare Rückmeldungsanzeige koordiniert.
079	Neue Version gefunden<SP>
080	DRY-Demo starten
081	Download bestätigt<SP>
082	Vorbereitung im Hintergrund...
083	1. GitHub Releases prüfen und mit der aktuellen Version vergleichen
084	Demoquelle:
085	2. Bei einer neuen Version Versionshinweise und einen Bestätigungsdialog anzeigen
086	Nach Aktualisierungen suchen
087	Nicht konfiguriert
088	4. Im Dual-Slot-Modus den inaktiven Slot im Hintergrund ersetzen und beim nächsten Start zur neuen Version wechseln
089	Bereits aktuell<SP>
090	Repository:
