001	الأيقونات
002	جارٍ تحميل المكونات...
003	التسميات
004	عناصر الإدخال
005	القوائم
006	الحاويات
007	التحديث التلقائي
008	عرض الشرائح
009	التأثيرات
010	الملاحظات
011	المخططات
012	الأزرار
013	التحميل
014	الإعدادات
015	التنقل
016	البطاقات
017	حدث خطأ
018	نجحت العملية
019	يلزم الانتباه
020	معلومات
021	جارٍ المعالجة...
022	InfoBar
023	حلقة التقدم
024	شريط التقدم 60%
025	جارٍ المعالجة...
026	أربع ميزات لتقدم Toast
027	جارٍ التنزيل...
028	جارٍ المزامنة...
029	الرفع
030	حلقة التقدم 40%
031	جارٍ الرفع...
032	شريط تقدم غير محدد
033	جارٍ مزامنة البيانات...
034	المعالجة
035	يرجى الانتظار...
036	وضع التقدم في InfoBar
037	أربع ميزات لتقدم InfoBar
038	المزامنة
039	حلقة تقدم غير محددة
040	شريط التقدم
041	وضع التقدم في Toast
042	التنزيل
043	جارٍ تنزيل الملفات...
044	مسار مثبّت DRY غير صالح
045	اكتمل عرض DRY: تمت محاكاة تسليم التثبيت الصامت؛ لم تُنزّل ملفات ولم يُشغّل المثبّت
046	DRY: جارٍ محاكاة التحقق من التحديثات...
047	DRY: تنزيل مُحاكى<SP>
048	- محاكاة تقدم التنزيل من 0% إلى 100%<NL>
049	- محاكاة تسليم تثبيت صامت عبر Inno Setup من دون إنشاء ملفات أو تشغيل برامج
050	لا يفتح وضع DRY صفحات خارجية
051	DRY: اكتمل التنزيل المُحاكى؛ جارٍ تسليم التثبيت
052	- عرض مربع تأكيد التحديث الحقيقي<NL>
053	تنزيل DRY المُحاكى قيد التقدم
054	DRY: جارٍ إعداد التنزيل المُحاكى
055	رمز تنزيل DRY غير صالح
056	DRY: فشل تسليم التثبيت
057	DRY: فشل تسليم التثبيت ذي الفتحتين
058	DRY: اكتمل إعداد الفتحتين؛ سيتم التبديل تلقائيًا عند التشغيل التالي
059	DRY: جارٍ إعداد الفتحة غير النشطة في الخلفية
060	DRY: عُثر على إصدار مُحاكى؛ بانتظار التأكيد
061	عرض DRY قيد التقدم
062	## تحديث عرض DRY<NL><NL>
063	، بانتظار التأكيد
064	يوضح التحقق والتأكيد وتقدم التنزيل والكتابة في الخلفية إلى الفتحة غير النشطة والتبديل عند التشغيل التالي؛ ولا يصل مطلقًا إلى الشبكة أو ينشئ ملفات أو يشغّل مثبّتًا.
065	Toast أسفل اليمين
066	2. استخدام UpdateDialog الحقيقي لعرض الملاحظات وتأكيد «تنزيل وتثبيت»
067	استخدام Updater الحقيقي الذي حقنته Gallery للتحقق من Releases؛ قد يصل هذا الوضع إلى الشبكة ويفتح صفحة الإصدار.
068	آخر ما تم اكتشافه:
