001	Pictogrammen
002	Componenten laden...
003	Labels
004	Invoer
005	Menu’s
006	Containers
007	Automatisch bijwerken
008	Carrousel
009	Effecten
010	Feedback
011	Grafieken
012	Knoppen
013	Laden
014	Instellingen
015	Navigatie
016	Kaarten
017	Er is een fout opgetreden
018	Bewerking geslaagd
019	Aandacht vereist
020	Informatie
021	Verwerken...
022	InfoBar
023	Voortgangsring
024	Voortgangsbalk 60%
025	Verwerken...
026	Vier Toast-voortgangsfuncties
027	Downloaden...
028	Synchroniseren...
029	Uploaden
030	Voortgangsring 40%
031	Uploaden...
032	Onbepaalde voortgangsbalk
033	Gegevens synchroniseren...
034	Verwerken
035	Even geduld...
036	InfoBar-voortgangsmodus
037	Vier InfoBar-voortgangsfuncties
038	Synchroniseren
039	Onbepaalde voortgangsring
040	Voortgangsbalk
041	Toast-voortgangsmodus
042	Downloaden
043	Bestanden downloaden...
044	Ongeldig DRY-installatiepad
045	DRY-demo voltooid: overdracht naar een stille installatie is gesimuleerd; er zijn geen bestanden gedownload en er is geen installatieprogramma gestart
046	DRY: updatecontrole simuleren...
047	DRY: gesimuleerde download<SP>
048	- Downloadvoortgang van 0% tot 100% simuleren<NL>
049	- Overdracht naar een stille Inno Setup-installatie simuleren zonder bestanden te maken of programma’s te starten
050	De DRY-modus opent geen externe pagina’s
051	DRY: gesimuleerde download voltooid; overdragen aan installatie
052	- Het echte bevestigingsvenster voor de update tonen<NL>
053	Gesimuleerde DRY-download wordt uitgevoerd
054	DRY: gesimuleerde download voorbereiden
055	Ongeldig DRY-downloadtoken
056	DRY: overdracht aan installatie mislukt
057	DRY: overdracht aan installatie met twee sleuven mislukt
058	DRY: voorbereiding met twee sleuven voltooid; automatisch wisselen bij de volgende start
059	DRY: de inactieve sleuf op de achtergrond voorbereiden
060	DRY: gesimuleerde versie gevonden; wacht op bevestiging
061	DRY-demo wordt uitgevoerd
062	## DRY-demo-update<NL><NL>
063	, wacht op bevestiging
064	Demonstreert controle, bevestiging, downloadvoortgang, schrijven naar de inactieve sleuf op de achtergrond en wisselen bij de volgende start; er wordt nooit netwerktoegang gebruikt, een bestand gemaakt of een installatieprogramma gestart.
065	Toast rechtsonder
