001	Iconos
002	Cargando componentes...
003	Etiquetas
004	Entradas
005	Menús
006	Contenedores
007	Actualización automática
008	Carrusel
009	Efectos
010	Comentarios
011	Gráficos
012	Botones
013	Cargando
014	Configuración
015	Navegación
016	Tarjetas
017	Se produjo un error
018	Operación correcta
019	Se requiere atención
020	Información
021	Procesando...
022	InfoBar
023	Anillo de progreso
024	Barra de progreso 60 %
025	Procesando...
026	Cuatro funciones de progreso de Toast
027	Descargando...
028	Sincronizando...
029	Subida
030	Anillo de progreso 40 %
031	Subiendo...
032	Barra de progreso indeterminada
033	Sincronizando datos...
034	Procesando
035	Espere...
036	Modo de progreso de InfoBar
037	Cuatro funciones de progreso de InfoBar
038	Sincronizando
039	Anillo de progreso indeterminado
040	Barra de progreso
041	Modo de progreso de Toast
042	Descarga
043	Descargando archivos...
044	Ruta del instalador DRY no válida
045	Demostración DRY completada: se simuló la entrega a una instalación silenciosa; no se descargaron archivos ni se inició ningún instalador
046	DRY: simulando la comprobación de actualizaciones...
047	DRY: descarga simulada<SP>
048	- Simular el progreso de descarga del 0 % al 100 %<NL>
049	- Simular una entrega de instalación silenciosa de Inno Setup sin crear archivos ni iniciar programas
050	El modo DRY no abre páginas externas
051	DRY: descarga simulada completada; entregando a la instalación
052	- Mostrar el diálogo real de confirmación de actualización<NL>
053	Descarga simulada DRY en curso
054	DRY: preparando la descarga simulada
055	Token de descarga DRY no válido
056	DRY: falló la entrega a la instalación
057	DRY: falló la entrega de instalación de doble ranura
058	DRY: preparación de doble ranura completada; cambiar automáticamente en el próximo inicio
059	DRY: preparando la ranura inactiva en segundo plano
060	DRY: se encontró una versión simulada; esperando confirmación
061	Demostración DRY en curso
062	## Actualización de demostración DRY<NL><NL>
063	, esperando confirmación
064	Demuestra la comprobación, confirmación, progreso de descarga, escritura en segundo plano en la ranura inactiva y cambio en el próximo inicio; nunca accede a la red, crea archivos ni inicia un instalador.
065	Toast inferior derecho
066	2. Usar el UpdateDialog real para mostrar las notas y confirmar «Descargar e instalar»
067	Usar el Updater real inyectado por Gallery para comprobar Releases; este modo puede acceder a la red y abrir la página de la versión.
068	Última detección:
069	3. Mostrar progreso de descarga indeterminado o determinado con un Toast o ProgressDialog
070	Los usuarios ven diálogos reales y comentarios de progreso, pero no se producen efectos secundarios de instalación.
071	Modo Release real
072	Demostración DRY de descarga e instalación
073	Versión actual:
074	Modo de demostración DRY (simulación segura)
075	Última detección: ninguna
076	Flujo de actualización
077	Simulando comprobación...
078	Gallery demuestra directamente cómo el componente de fachada coordina el Updater, UpdateDialog y el presentador de comentarios reemplazable subyacentes.
079	Nueva versión encontrada<SP>
080	Iniciar demostración DRY
081	Descarga confirmada<SP>
082	Preparando en segundo plano...
083	1. Comprobar GitHub Releases y comparar con la versión actual
084	Fuente de la demostración:
085	2. Mostrar notas de la versión y un diálogo de confirmación al encontrar una nueva versión
086	Buscar actualizaciones
087	Sin configurar
088	4. En modo de doble ranura, reemplazar la ranura inactiva en segundo plano y cambiar a la nueva versión en el próximo inicio
089	Ya está actualizado<SP>
090	Repositorio:
091	Modo real no disponible: Gallery no inyectó appUpdater
092	Modo real: todavía no comprobado
093	1. Simular una comprobación y devolver una versión de demostración
094	3. Usar un Toast o ProgressDialog real para avanzar el progreso simulado al 100 %
095	Error de comprobación:
096	Modo DRY: esperando para iniciar la demostración
097	4. Simular un reemplazo en segundo plano de la ranura inactiva mediante Inno Setup; mantener esta versión en ejecución y cambiar en el próximo inicio
098	Flujo real de actualización de GitHub Releases
