001	Icônes
002	Chargement des composants...
003	Libellés
004	Entrées
005	Menus
006	Conteneurs
007	Mise à jour automatique
008	Carrousel
009	Effets
010	Retours
011	Graphiques
012	Boutons
013	Chargement
014	Paramètres
015	Navigation
016	Cartes
017	Une erreur est survenue
018	Opération réussie
019	Attention requise
020	Information
021	Traitement...
022	InfoBar
023	Anneau de progression
024	Barre de progression 60 %
025	Traitement...
026	Quatre fonctions de progression Toast
027	Téléchargement...
028	Synchronisation...
029	Téléversement
030	Anneau de progression 40 %
031	Téléversement...
032	Barre de progression indéterminée
033	Synchronisation des données...
034	Traitement
035	Veuillez patienter...
036	Mode de progression InfoBar
037	Quatre fonctions de progression InfoBar
038	Synchronisation
039	Anneau de progression indéterminé
040	Barre de progression
041	Mode de progression Toast
042	Téléchargement
043	Téléchargement des fichiers...
044	Chemin d’installation DRY non valide
045	Démonstration DRY terminée : le transfert vers une installation silencieuse a été simulé ; aucun fichier n’a été téléchargé et aucun programme d’installation n’a été lancé
046	DRY : simulation de la recherche de mise à jour...
047	DRY : téléchargement simulé<SP>
048	- Simuler la progression du téléchargement de 0 % à 100 %<NL>
049	- Simuler un transfert vers une installation silencieuse Inno Setup sans créer de fichiers ni lancer de programmes
050	Le mode DRY n’ouvre pas de pages externes
051	DRY : téléchargement simulé terminé ; transfert vers l’installation
052	- Afficher la véritable boîte de dialogue de confirmation de mise à jour<NL>
053	Téléchargement DRY simulé en cours
054	DRY : préparation du téléchargement simulé
055	Jeton de téléchargement DRY non valide
056	DRY : échec du transfert vers l’installation
057	DRY : échec du transfert vers l’installation à double emplacement
058	DRY : préparation des deux emplacements terminée ; basculement automatique au prochain démarrage
059	DRY : préparation de l’emplacement inactif en arrière-plan
060	DRY : version simulée trouvée ; en attente de confirmation
061	Démonstration DRY en cours
062	## Mise à jour de démonstration DRY<NL><NL>
063	, en attente de confirmation
064	Présente la vérification, la confirmation, la progression du téléchargement, l’écriture en arrière-plan dans l’emplacement inactif et le basculement au prochain démarrage ; aucun accès réseau, aucune création de fichier ni aucun lancement de programme d’installation n’a lieu.
065	Toast en bas à droite
066	2. Utiliser le véritable UpdateDialog pour afficher les notes et confirmer « Télécharger et installer »
067	Utiliser le véritable Updater injecté par Gallery pour vérifier les Releases ; ce mode peut accéder au réseau et ouvrir la page de la version.
068	Dernière détection :
069	3. Afficher une progression de téléchargement déterminée ou indéterminée avec un Toast ou ProgressDialog
070	Les utilisateurs voient de vraies boîtes de dialogue et indications de progression, mais aucun effet secondaire d’installation ne se produit.
071	Mode Release réel
072	Démonstration DRY de téléchargement et d’installation
073	Version actuelle :
074	Mode de démonstration DRY (simulation sûre)
075	Dernière détection : aucune
076	Processus de mise à jour
077	Simulation de la vérification...
078	Gallery montre directement comment le composant de façade coordonne les composants sous-jacents Updater, UpdateDialog et le présentateur de retour remplaçable.
079	Nouvelle version trouvée<SP>
080	Démarrer la démonstration DRY
081	Téléchargement confirmé<SP>
082	Préparation en arrière-plan...
083	1. Vérifier GitHub Releases et comparer avec la version actuelle
084	Source de la démonstration :
085	2. Afficher les notes de version et une boîte de dialogue de confirmation lorsqu’une nouvelle version est trouvée
086	Rechercher les mises à jour
087	Non configuré
088	4. En mode double emplacement, remplacer l’emplacement inactif en arrière-plan et basculer vers la nouvelle version au prochain démarrage
089	Déjà à jour<SP>
090	Dépôt :
091	Mode réel indisponible : Gallery n’a pas injecté appUpdater
092	Mode réel : pas encore vérifié
093	1. Simuler une vérification et renvoyer une version de démonstration
094	3. Utiliser un véritable Toast ou ProgressDialog pour faire progresser la simulation jusqu’à 100 %
095	Échec de la vérification :
096	Mode DRY : en attente du démarrage de la démonstration
097	4. Simuler le remplacement en arrière-plan de l’emplacement inactif par Inno Setup ; maintenir cette version en cours et basculer au prochain démarrage
098	Véritable processus de mise à jour GitHub Releases
099	DRY : version simulée trouvée<SP>
100	Le mode réel nécessite que Release fournisse un programme d’installation pour la plateforme actuelle.
101	Vérification...
102	Button — combinaisons de ToolButton et de fonctions
103	Modifier
104	Texte seul (Push)
105	Combinaison avec badge (Badge)
106	Button — boutons de compte à rebours combinés à chaque style
107	Combinaison de style et de fonction (indeterminate_ring)
108	Supprimer
109	Button — styles ToolButton (6)
110	Action B
111	Combinaisons Style, Pill et Dropdown/Split
112	Envoyer le code de vérification
113	Icône seule → style ToolButton ; texte ou icône + texte → style PushButton
114	Menu :
115	Button — style × forme Pill × fonction de progression
116	Button — variantes Filled : sans arrière-plan, texte coloré selon l’état
117	Option 2
118	Button — formes (2)
119	Combinaisons Style, Pill et Toggle
120	Action A
121	Sélectionné :
122	Bouton principal du menu externe activé
123	Bouton principal activé
124	Option 3
125	Combinaison de style et de fonction (progress_bar)
126	Button — niveaux d’état Filled (6)
127	Propriétés
128	Option 1
129	Combinaisons de style et de forme
130	Button — détection automatique du type
131	Combinaison de style et de fonction (indeterminate_bar)
132	Button — fonctions (9)
133	Button — style × forme Pill × fonction dropdown/split
134	Action externe 2
135	Combinaison de style et de fonction (toggle)
136	Button — niveaux d’état Text (6)
137	Icône + texte (Push)
138	Combinaison de style et de fonction (split)
139	Menu externe
140	Combinaison de style et de fonction (countdown)
141	Combinaison de style et de fonction (progress_ring)
142	Icône seule + fonction
143	Action externe 1
144	Button — 7 styles × forme Pill × fonction toggle
145	Les boutons comportant uniquement une icône sont automatiquement détectés comme ToolButton
146	Combinaison de style et de fonction (dropdown)
147	Button — styles (6)
148	Icône seule (Tool)
149	Combinaisons de forme (Pill) et de fonctions
150	Combinaisons Style, Pill et Progress
151	Aucun effet au survol
152	Carte avec survol
153	Carte spéciale
154	Change de couleur au survol sans se soulever
155	Cliquer pour développer
156	Contenu développé
157	Carte de paramètres
158	Carte de base
159	Se soulève au survol avec une ombre plus prononcée
160	Carte avec une zone de titre séparée
161	Carte simple
162	Carte standard
163	Cartes et conteneurs
164	Carte avec titre
165	Vertical avec boutons
166	Horizontal de base (5 points)
167	Carousel + PipsPager — carrousel unifié avec indicateurs de page
168	Carrousel coulissant standard
169	effect_slide + vertical
170	Horizontal (par défaut)
171	Vertical (orientation: Qt.Vertical)
172	Avec boutons (toujours visibles)
173	Synchronisation externe de PipsPager + boucle
174	Carrousel et indicateurs de page
175	effect_slide (horizontal)
176	Carousel — orientation horizontale/verticale + synchronisation externe de PipsPager
177	Indicateur de page (PipsPager)
178	Carousel — effet effect_slide (défilement de l’image entière sans aperçu latéral)
179	Carrousel avec aperçu latéral
180	Vertical de base (4 points)
181	HorizontalPipsPager / VerticalPipsPager — boutons de page, limite du nombre visible et défilement fluide
182	Produit C
183	Graphique radar
184	Produit D
185	Nuage de points
186	Produit B
187	Graphique en anneau
188	Classement des ventes
189	Graphique en anneau — centre mis en valeur
190	Boîte à moustaches
191	Composants de graphiques
192	Graphique à barres horizontal
193	Forme d’onde audio (AudioWaveform)
194	Graphique linéaire
195	Boîte à moustaches — avec valeurs aberrantes
196	Graphique en aires empilées
197	Produit A
198	Produit E
199	Graphique à barres
200	Graphique circulaire
201	Layout (mode=mode_default) — changement interne du mode FlowLayout
202	Composants de disposition
203	Mode vertical : tous les enfants ont la même largeur (largeur de colonne répartie également)
204	Dépôt de fichier
205	Horizontal (même hauteur)
206	Bas
207	Droite
208	Vertical (même largeur)
209	Développer depuis le haut
210	Correction d’erreur élevée
211	Élément de défilement<SP>
212	Bibliothèque de composants PrismQML
213	Tiroir
214	Fermer
215	Disposition en flux
216	Contenu inférieur
217	Tiroir supérieur
218	Mode horizontal : tous les enfants d’une ligne ont la même hauteur (la hauteur maximale de la ligne)
219	Document confidentiel
220	Développer depuis la droite
221	Par défaut
222	Développer depuis la gauche
223	Tiroir inférieur
224	Tiroir droit
225	Contenu groupé
226	Séparateur
227	Code QR
228	Filigrane
229	Changement de mode :
230	Titre du groupe
231	Tiroir hors fenêtre
232	Contenu supérieur
233	Ligne de séparation
234	Développer depuis le bas
235	Haut
236	Composants de défilement
237	Zone de groupe
238	Gauche
239	Tiroir gauche
240	Composants conteneurs
241	Mode par défaut : conserver la taille d’origine de chaque enfant et revenir automatiquement à la ligne
242	Thèmes : classique, cyan, ambre, rouge, violet, bleu, blanc, rose, or, citron vert, orange, turquoise, néon, coucher de soleil, océan, forêt, minuit
243	→ Droite
244	Direction
245	Mode arc-en-ciel
246	Jeu de caractères
247	✓ Scintillement
