001	Ikony
002	Ładowanie komponentów...
003	Etykiety
004	Pola wejściowe
005	Menu
006	Kontenery
007	Automatyczna aktualizacja
008	Karuzela
009	Efekty
010	Informacje zwrotne
011	Wykresy
012	Przyciski
013	Ładowanie
014	Ustawienia
015	Nawigacja
016	Karty
017	Wystąpił błąd
018	Operacja zakończona powodzeniem
019	Wymagana uwaga
020	Informacje
021	Przetwarzanie...
022	InfoBar
023	Pierścień postępu
024	Pasek postępu 60%
025	Przetwarzanie...
026	Cztery funkcje postępu Toast
027	Pobieranie...
028	Synchronizowanie...
029	Wysyłanie
030	Pierścień postępu 40%
031	Wysyłanie...
032	Nieokreślony pasek postępu
033	Synchronizowanie danych...
034	Przetwarzanie
035	Proszę czekać...
036	Tryb postępu InfoBar
037	Cztery funkcje postępu InfoBar
038	Synchronizowanie
039	Nieokreślony pierścień postępu
040	Pasek postępu
041	Tryb postępu Toast
042	Pobieranie
043	Pobieranie plików...
044	Nieprawidłowa ścieżka instalatora DRY
045	Demonstracja DRY ukończona: zasymulowano przekazanie do cichej instalacji; nie pobrano plików ani nie uruchomiono instalatora
046	DRY: symulowanie sprawdzania aktualizacji...
047	DRY: symulowane pobieranie<SP>
048	- Symuluj postęp pobierania od 0% do 100%<NL>
049	- Symuluj przekazanie do cichej instalacji Inno Setup bez tworzenia plików i uruchamiania programów
050	Tryb DRY nie otwiera stron zewnętrznych
051	DRY: symulowane pobieranie ukończone; przekazywanie do instalacji
052	- Pokaż rzeczywiste okno potwierdzenia aktualizacji<NL>
053	Trwa symulowane pobieranie DRY
054	DRY: przygotowanie symulowanego pobierania
055	Nieprawidłowy token pobierania DRY
056	DRY: przekazanie do instalacji nie powiodło się
057	DRY: przekazanie do instalacji dwuslotowej nie powiodło się
058	DRY: przygotowanie dwóch slotów ukończone; automatyczne przełączenie przy następnym uruchomieniu
059	DRY: przygotowanie nieaktywnego slotu w tle
060	DRY: znaleziono symulowaną wersję; oczekiwanie na potwierdzenie
061	Demonstracja DRY w toku
062	## Aktualizacja demonstracyjna DRY<NL><NL>
063	, oczekiwanie na potwierdzenie
064	Demonstruje sprawdzanie, potwierdzanie, postęp pobierania, zapis w tle do nieaktywnego slotu i przełączenie przy następnym uruchomieniu; nigdy nie korzysta z sieci, nie tworzy plików ani nie uruchamia instalatora.
065	Toast w prawym dolnym rogu
066	2. Użyj rzeczywistego UpdateDialog, aby pokazać informacje i potwierdzić „Pobierz i zainstaluj”
067	Użyj rzeczywistego Updater wstrzykniętego przez Gallery do sprawdzania Releases; ten tryb może korzystać z sieci i otworzyć stronę wydania.
068	Ostatnio wykryto:
069	3. Pokaż określony lub nieokreślony postęp pobierania za pomocą Toast albo ProgressDialog
070	Użytkownicy widzą rzeczywiste okna i postęp, ale nie występują skutki uboczne instalacji.
071	Rzeczywisty tryb Release
072	Demonstracja DRY pobierania i instalacji
073	Bieżąca wersja:
074	Tryb demonstracyjny DRY (bezpieczna symulacja)
075	Ostatnio wykryto: nic
076	Proces aktualizacji
077	Symulowanie sprawdzania...
078	Gallery bezpośrednio pokazuje, jak komponent fasady koordynuje bazowe Updater, UpdateDialog i wymienny prezenter informacji zwrotnych.
079	Znaleziono nową wersję<SP>
080	Uruchom demonstrację DRY
081	Pobieranie potwierdzone<SP>
082	Przygotowanie w tle...
083	1. Sprawdź GitHub Releases i porównaj z bieżącą wersją
084	Źródło demonstracji:
085	2. Po znalezieniu nowej wersji pokaż informacje o wydaniu i okno potwierdzenia
086	Sprawdź aktualizacje
087	Nie skonfigurowano
088	4. W trybie dwóch slotów zastąp nieaktywny slot w tle i przełącz na nową wersję przy następnym uruchomieniu
089	Już aktualne<SP>
090	Repozytorium:
091	Tryb rzeczywisty niedostępny: Gallery nie wstrzyknęła appUpdater
092	Tryb rzeczywisty: jeszcze nie sprawdzono
093	1. Zasymuluj sprawdzenie i zwróć wersję demonstracyjną
094	3. Użyj rzeczywistego Toast lub ProgressDialog, aby doprowadzić symulowany postęp do 100%
095	Sprawdzanie nie powiodło się:
096	Tryb DRY: oczekiwanie na uruchomienie demonstracji
097	4. Zasymuluj zastąpienie nieaktywnego slotu w tle przez Inno Setup; pozostaw tę wersję uruchomioną i przełącz przy następnym starcie
098	Rzeczywisty proces aktualizacji GitHub Releases
099	DRY: znaleziono symulowaną wersję<SP>
100	Tryb rzeczywisty wymaga, aby Release zawierało instalator dla bieżącej platformy.
101	Sprawdzanie...
102	Button — kombinacje ToolButton i funkcji
103	Edytuj
104	Tylko tekst (Push)
105	Kombinacja z odznaką (Badge)
106	Button — przyciski odliczania połączone z każdym stylem
107	Kombinacja stylu i funkcji (indeterminate_ring)
108	Usuń
109	Button — style ToolButton (6)
110	Akcja B
111	Kombinacje Style, Pill i Dropdown/Split
112	Wyślij kod weryfikacyjny
113	Tylko ikona → styl ToolButton; tekst lub ikona + tekst → styl PushButton
114	Menu:
115	Button — styl × kształt Pill × funkcja postępu
116	Button — warianty Filled: bez tła, tekst w kolorze stanu
117	Opcja 2
118	Button — kształty (2)
119	Kombinacje Style, Pill i Toggle
120	Akcja A
121	Wybrano:
122	Kliknięto główny przycisk menu zewnętrznego
123	Kliknięto główny przycisk
124	Opcja 3
125	Kombinacja stylu i funkcji (progress_bar)
126	Button — poziomy stanu Filled (6)
127	Właściwości
128	Opcja 1
129	Kombinacje stylu i kształtu
130	Button — automatyczne wykrywanie typu
131	Kombinacja stylu i funkcji (indeterminate_bar)
132	Button — funkcje (9)
133	Button — styl × kształt Pill × funkcja dropdown/split
134	Akcja zewnętrzna 2
135	Kombinacja stylu i funkcji (toggle)
136	Button — poziomy stanu Text (6)
137	Ikona + tekst (Push)
138	Kombinacja stylu i funkcji (split)
139	Menu zewnętrzne
140	Kombinacja stylu i funkcji (countdown)
141	Kombinacja stylu i funkcji (progress_ring)
142	Tylko ikona + funkcja
143	Akcja zewnętrzna 1
144	Button — 7 stylów × kształt Pill × funkcja toggle
145	Przyciski tylko z ikoną są automatycznie wykrywane jako ToolButton
146	Kombinacja stylu i funkcji (dropdown)
147	Button — style (6)
148	Tylko ikona (Tool)
149	Kombinacje kształtu (Pill) i funkcji
150	Kombinacje Style, Pill i Progress
151	Bez efektu po wskazaniu
152	Karta z efektem wskazania
153	Karta specjalna
154	Zmienia kolor po wskazaniu bez unoszenia
155	Kliknij, aby rozwinąć
156	Rozwinięta zawartość
157	Karta ustawień
158	Karta podstawowa
159	Unosi się po wskazaniu z mocniejszym cieniem
160	Karta z osobnym obszarem tytułu
161	Prosta karta
162	Standardowa karta
163	Karty i kontenery
164	Karta tytułowa
165	Pionowo z przyciskami
166	Poziomy podstawowy (5 punktów)
167	Carousel + PipsPager — jednolita karuzela ze wskaźnikami stron
168	Standardowa karuzela przesuwana
169	effect_slide + pionowo
170	Poziomo (domyślnie)
171	Pionowo (orientation: Qt.Vertical)
172	Z przyciskami (zawsze widoczne)
173	Synchronizacja zewnętrznego PipsPager + pętla
174	Karuzela i wskaźniki stron
175	effect_slide (poziomo)
176	Carousel — orientacja pozioma/pionowa + synchronizacja zewnętrznego PipsPager
177	Wskaźnik strony (PipsPager)
178	Carousel — efekt effect_slide (przesuwanie całego obrazu bez podglądu boków)
179	Karuzela z bocznym podglądem
180	Pionowy podstawowy (4 punkty)
181	HorizontalPipsPager / VerticalPipsPager — przyciski stron, limit widocznej liczby i płynne przewijanie
182	Produkt C
183	Wykres radarowy
184	Produkt D
185	Wykres punktowy
186	Produkt B
187	Wykres pierścieniowy
188	Ranking sprzedaży
189	Wykres pierścieniowy — wyróżniony środek
190	Wykres pudełkowy
191	Komponenty wykresów
192	Poziomy wykres słupkowy
193	Fala dźwiękowa (AudioWaveform)
194	Wykres liniowy
195	Wykres pudełkowy — z wartościami odstającymi
196	Skumulowany wykres warstwowy
197	Produkt A
198	Produkt E
199	Wykres słupkowy
200	Wykres kołowy
201	Layout (mode=mode_default) — wewnętrzne przełączanie trybu FlowLayout
202	Komponenty układu
203	Tryb pionowy: wszystkie elementy potomne mają równą szerokość (szerokość kolumny podzielona równomiernie)
204	Upuszczanie pliku
205	Poziomo (równa wysokość)
206	W dół
207	W prawo
208	Pionowo (równa szerokość)
209	Rozwiń od góry
210	Wysoka korekcja błędów
211	Element przewijania<SP>
212	Biblioteka komponentów PrismQML
213	Szuflada
214	Zamknij
215	Układ przepływowy
216	Zawartość poniżej
217	Górna szuflada
218	Tryb poziomy: wszystkie elementy potomne w wierszu mają równą wysokość (maksymalna wysokość wiersza)
219	Dokument poufny
220	Rozwiń od prawej
221	Domyślnie
222	Rozwiń od lewej
223	Dolna szuflada
224	Prawa szuflada
225	Zgrupowana zawartość
226	Rozdzielacz
227	Kod QR
228	Znak wodny
229	Przełączanie trybu:
230	Tytuł grupy
231	Szuflada poza oknem
232	Zawartość powyżej
233	Separator
234	Rozwiń od dołu
235	W górę
236	Komponenty przewijania
237	Pole grupy
238	W lewo
239	Lewa szuflada
240	Komponenty kontenera
241	Tryb domyślny: zachowaj pierwotny rozmiar każdego elementu potomnego i automatycznie zawijaj
242	Motywy: klasyczny, cyjan, bursztyn, czerwony, fioletowy, niebieski, biały, różowy, złoty, limonkowy, pomarańczowy, turkusowy, neonowy, zachód słońca, ocean, las, północ
243	→ Prawo
244	Kierunek
245	Tryb tęczowy
246	Zestaw znaków
247	✓ Migotanie
248	Wstrzymaj/Wznów
249	Szybkość:<SP>
250	✓ Poświata
251	↓ Dół
252	Ustawienia zestawu znaków: japoński, katakana, binarny, cyfry, szesnastkowy, chiński, symbole, ASCII, grecki, runiczny
253	Metody: start(), stop(), pause(), resume(), toggle(), reset(), setTheme(name), setDirection(dir), setCharsetPreset(preset), setCustomCharset(chars), enableGlow(intensity), disableGlow(), enableFlicker(rate), disableFlicker(), enableInteraction(radius), disableInteraction(), enableRainbow(), disableRainbow(), setPerspective(value), configure(options)
254	✓ Tryb tęczowy
255	Smuga:<SP>
256	Właściwości: running, paused, speed, fontSize, density, fadeSpeed, direction, mainColor, headColor, backgroundColor, charset, charsetPreset, glowEnabled, glowIntensity, flickerEnabled, flickerRate, perspective, interactive, interactionRadius, rainbowMode
257	Uruchom
258	Gęstość:<SP>
259	Czcionka:<SP>
260	✓ Obsługa myszy
261	← Lewo
262	MatrixRain — efekt cyfrowego deszczu
263	Poświata
264	Właściwości i metody komponentu
265	Perspektywa 3D
266	Klasyczny cyfrowy deszcz w stylu Matrix z rozbudowaną konfiguracją
267	Resetuj
268	Migotanie
269	Motyw kolorystyczny
270	✓ Perspektywa 3D
271	↑ Góra
272	Obsługa myszy
273	Wynik: Anuluj
274	Panel rozwijany
275	Tylko przycisk OK
276	Powodzenie
277	Flyout — 6 animacji: pullUp/dropDown/slideLeft/slideRight/fadeIn/none + tryb modalny
278	Inne komponenty wyskakujące
279	Uruchom konfetti
280	Kliknij nakładkę, aby zamknąć
281	Błąd
282	Operacja nie powiodła się
283	To jest przykładowa zawartość okna bez obramowania. Można tu umieścić dowolny tekst, aby pokazać tytuł, treść i układ przycisków.
284	Opcje specjalne — układ pionowy/zawartość niestandardowa/jawny ekran
285	To jest okno bez obramowania
286	Okrągły szkielet profilu
287	Wsuń z prawej
288	Powiadomienia Toast na pulpicie (oddzielne okno) — lewy górny/środkowy górny/prawy górny/lewy dolny/środkowy dolny/prawy dolny
289	Prawo
290	Ukryj Anuluj
291	To jest wiadomość
292	Wysłano pomyślnie
293	Wynik: OK
